timestamp,date,controller,actual_load,forecast_load,charge,discharge,soc,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load,battery_size,solver_status
2017-12-03 01:00:00,2017-12-03,LightGBM,408.0000000000,408.6047060864,4.8892626596,0.0000000000,371.9304484793,367.2920866544,371.9304484793,412.8892626596,413.4939687459,Medium,0: optimal
2017-12-03 02:00:00,2017-12-03,LightGBM,411.0000000000,408.3996007045,5.0943680414,0.0000000000,376.7633903543,371.9304484793,376.7633903543,416.0943680414,413.4939687459,Medium,0: optimal
2017-12-03 03:00:00,2017-12-03,LightGBM,410.0000000000,405.0418331801,8.4521355658,0.0000000000,384.7817901984,376.7633903543,384.7817901984,418.4521355658,413.4939687459,Medium,0: optimal
2017-12-03 04:00:00,2017-12-03,LightGBM,413.0000000000,404.4511197609,9.0428489850,0.0000000000,393.3605899973,384.7817901984,393.3605899973,422.0428489850,413.4939687459,Medium,0: optimal
2017-12-03 05:00:00,2017-12-03,LightGBM,410.0000000000,405.0895895106,8.4043792353,0.0000000000,401.3336842083,393.3605899973,401.3336842083,418.4043792353,413.4939687459,Medium,0: optimal
2017-12-03 06:00:00,2017-12-03,LightGBM,411.0000000000,405.2631967021,8.2307720439,0.0000000000,409.1420801764,401.3336842083,409.1420801764,419.2307720439,413.4939687459,Medium,0: optimal
2017-12-03 07:00:00,2017-12-03,LightGBM,410.0000000000,403.7094702763,9.7844984697,0.0000000000,418.4244704544,409.1420801764,418.4244704544,419.7844984697,413.4939687459,Medium,0: optimal
2017-12-03 08:00:00,2017-12-03,LightGBM,409.0000000000,404.0964945458,9.3974742002,0.0000000000,427.3396972719,418.4244704544,427.3396972719,418.3974742002,413.4939687459,Medium,0: optimal
2017-12-03 09:00:00,2017-12-03,LightGBM,411.0000000000,405.3965818277,8.0973869182,0.0000000000,435.0215529991,427.3396972719,435.0215529991,419.0973869182,413.4939687459,Medium,0: optimal
2017-12-03 10:00:00,2017-12-03,LightGBM,413.0000000000,408.8994402576,4.5945284883,0.0000000000,439.3803054383,435.0215529991,439.3803054383,417.5945284883,413.4939687459,Medium,0: optimal
2017-12-03 11:00:00,2017-12-03,LightGBM,414.0000000000,415.4381093756,0.0000000000,1.9441406297,437.3310012779,439.3803054383,437.3310012779,412.0558593703,413.4939687459,Medium,0: optimal
2017-12-03 12:00:00,2017-12-03,LightGBM,419.0000000000,416.4006565455,0.0000000000,2.9066877996,434.2670833133,437.3310012779,434.2670833133,416.0933122004,413.4939687459,Medium,0: optimal
2017-12-03 13:00:00,2017-12-03,LightGBM,420.0000000000,416.8142891434,0.0000000000,3.3203203975,430.7671583074,434.2670833133,430.7671583074,416.6796796025,413.4939687459,Medium,0: optimal
2017-12-03 14:00:00,2017-12-03,LightGBM,424.0000000000,423.7257477219,0.0000000000,10.2317789760,419.9819162809,430.7671583074,419.9819162809,413.7682210240,413.4939687459,Medium,0: optimal
2017-12-03 15:00:00,2017-12-03,LightGBM,432.0000000000,424.4672646241,0.0000000000,10.9732958782,408.4150468095,419.9819162809,408.4150468095,421.0267041218,413.4939687459,Medium,0: optimal
2017-12-03 16:00:00,2017-12-03,LightGBM,431.0000000000,426.8293744882,0.0000000000,13.3354057423,394.3582949201,408.4150468095,394.3582949201,417.6645942577,413.4939687459,Medium,0: optimal
2017-12-03 17:00:00,2017-12-03,LightGBM,430.0000000000,426.2903477530,0.0000000000,12.7963790071,380.8697270985,394.3582949201,380.8697270985,417.2036209929,413.4939687459,Medium,0: optimal
