timestamp,date,controller,actual_load,forecast_load,charge,discharge,soc,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load,battery_size,solver_status
2017-12-17 11:00:00,2017-12-17,LightGBM,413.0000000000,416.0544257813,0.0000000000,0.0810672075,379.2492640745,379.3347164143,379.2492640745,412.9189327925,415.9733585738,Medium,0: optimal
2017-12-17 12:00:00,2017-12-17,LightGBM,415.0000000000,413.8421703667,2.1311882071,0.0000000000,381.2710867317,379.2492640745,381.2710867317,417.1311882071,415.9733585738,Medium,0: optimal
2017-12-17 13:00:00,2017-12-17,LightGBM,418.0000000000,414.9515956794,1.0217628944,0.0000000000,382.2404161242,381.2710867317,382.2404161242,419.0217628944,415.9733585738,Medium,0: optimal
2017-12-17 14:00:00,2017-12-17,LightGBM,418.0000000000,417.4828717962,0.0000000000,1.5095132224,380.6492494772,382.2404161242,380.6492494772,416.4904867776,415.9733585738,Medium,0: optimal
2017-12-17 15:00:00,2017-12-17,LightGBM,421.0000000000,419.4400540570,0.0000000000,3.4666954832,376.9950315835,380.6492494772,376.9950315835,417.5333045168,415.9733585738,Medium,0: optimal
2017-12-17 16:00:00,2017-12-17,LightGBM,420.0000000000,419.3335688970,0.0000000000,3.3602103232,373.4530589041,376.9950315835,373.4530589041,416.6397896768,415.9733585738,Medium,0: optimal
2017-12-17 17:00:00,2017-12-17,LightGBM,423.0000000000,422.0570074789,0.0000000000,6.0836489051,367.0403298958,373.4530589041,367.0403298958,416.9163510949,415.9733585738,Medium,0: optimal
2017-12-17 18:00:00,2017-12-17,LightGBM,422.0000000000,421.8712339298,0.0000000000,5.8978753559,360.8234234023,367.0403298958,360.8234234023,416.1021246441,415.9733585738,Medium,0: optimal
2017-12-17 19:00:00,2017-12-17,LightGBM,417.0000000000,415.8595449472,0.1138136267,0.0000000000,360.9313964890,360.8234234023,360.9313964890,417.1138136267,415.9733585738,Medium,0: optimal
2017-12-17 20:00:00,2017-12-17,LightGBM,413.0000000000,414.2722305359,1.7011280380,0.0000000000,362.5452282465,360.9313964890,362.5452282465,414.7011280380,415.9733585738,Medium,0: optimal
2017-12-17 21:00:00,2017-12-17,LightGBM,414.0000000000,415.1533847465,0.8199738274,0.0000000000,363.3231237214,362.5452282465,363.3231237214,414.8199738274,415.9733585738,Medium,0: optimal
